0.4    0.0    2.5703014145007754e-24    -1.141382275217662e-24
0.4084507042253521    0.0    4.073552297616332e-10    -1.8107594058824005e-10
0.4169014084507042    0.0    9.137037806320348e-10    -4.060619149479365e-10
0.4253521126760564    0.0    1.6326148498011054e-09    -7.254207068218263e-10
0.4338028169014085    0.0    2.7145544059651618e-09    -1.20582817759703e-09
0.4422535211267606    0.0    4.373359576543922e-09    -1.941888568584679e-09
0.4507042253521127    0.0    6.920490128292764e-09    -3.0713753639590976e-09
0.4591549295774648    0.0    1.0811676698152051e-08    -4.7957334568099735e-09
0.46760563380281694    0.0    1.6711224850634785e-08    -7.408262779867291e-09
0.47605633802816905    0.0    2.558072779326021e-08    -1.133302253242621e-08
0.48450704225352115    0.0    3.880091803981785e-08    -1.7178268275958215e-08
0.49295774647887325    0.0    5.833786429060013e-08    -2.5809261665597918e-08
0.5014084507042254    0.0    8.696781213159577e-08    -3.844662121038091e-08
0.5098591549295775    0.0    1.2857880066929504e-07    -5.679804194693203e-08
0.5183098591549296    0.0    1.885718739242723e-07    -8.323323182037963e-08
0.5267605633802817    0.0    2.7439034911843035e-07    -1.210143275870101e-07
0.5352112676056338    0.0    3.962123033649119e-07    -1.7459690170762876e-07
0.5436619718309859    0.0    5.678492899444793e-07    -2.500199918105338e-07
0.5521126760563381    0.0    8.079033770142219e-07    -3.554074072890554e-07
0.5605633802816902    0.0    1.1412449726425078e-06    -5.016069122911151e-07
0.5690140845070423    0.0    1.6008855796111466e-06    -7.029987508107543e-07
0.5774647887323944    0.0    2.2303325778416877e-06    -9.785103431778633e-07
0.5859154929577465    0.0    3.086527259551436e-06    -1.3528797882750453e-06
0.5943661971830986    0.0    4.243482457191947e-06    -1.8582169596421887e-06
0.6028169014084507    0.0    5.796751922548853e-06    -2.53591735010155e-06
0.6112676056338028    0.0    7.86887973935481e-06    -3.438990213277724e-06
0.619718309859155    0.0    1.061599395485422e-05    -4.634868730788881e-06
0.6281690140845071    0.0    1.4235723630960426e-05    -6.208775600817768e-06
0.6366197183098592    0.0    1.8976631825396557e-05    -8.267722234165195e-06
0.6450704225352113    0.0    2.514936764386297e-05    -1.094522323058961e-05
0.6535211267605634    0.0    3.3139747327420524e-05    -1.4406809501796118e-05
0.6619718309859155    0.0    4.342397607870444e-05    -1.8856422760697215e-05
0.6704225352112676    0.0    5.658621757958086e-05    -2.4543770513608007e-05
0.6788732394366197    0.0    7.333870539998278e-05    -3.1772713541015235e-05
0.6873239436619718    0.0    9.454456816422027e-05    -4.091074648348569e-05
0.6957746478873239    0.0    0.000121243506828731    -5.23996159162562e-05
0.704225352112676    0.0    0.0001546804161761835    -6.676709858461941e-05
0.7126760563380281    0.0    0.00019633698219767055    -8.463993473089261e-05
0.7211267605633802    0.0    0.0002479662111617562    -0.00010675787721983786
0.7295774647887323    0.0    0.00031162975388148166    -0.00013398877614784926
