0.4    0.0    -5.607415543689817e-24    1.7516518211107197e-24    -3.5067421915826434e-22 1.0954407245533933e-22
0.4042253521126761    0.0    -4.312559838249674e-10    1.3471575214243296e-10    -2.6511508658359718e-08 8.281665561285555e-09
0.4084507042253521    0.0    -8.890392420185002e-10    2.7771465345210935e-10    -5.3722316240548845e-08 1.6781570185265438e-08
0.4126760563380282    0.0    -1.4003589684901936e-09    4.374299738534336e-10    -8.317315168941926e-08 2.5980788060390178e-08
0.4169014084507042    0.0    -1.994136693609077e-09    6.228915206370265e-10    -1.164081535378752e-07 3.636142497359314e-08
0.4211267605633803    0.0    -2.7027089970611904e-09    8.441945745289682e-10    -1.550552183609012e-07 4.843169362110711e-08
0.4253521126760564    0.0    -3.5633817140372296e-09    1.1129848401778695e-09    -2.009005940435843e-07 6.274918981382571e-08
0.42957746478873243    0.0    -4.620108802559078e-09    1.4429822272978596e-09    -2.559618400608747e-07 7.99436554112573e-08
0.4338028169014085    0.0    -5.925365581711545e-09    1.8505651948168018e-09    -3.225625264309485e-07 1.0074027945341836e-07
0.43802816901408453    0.0    -7.542286014841507e-09    2.3554373779124255e-09    -4.034115402655499e-07 1.2598443214071978e-07
0.4422535211267606    0.0    -9.547136531867621e-09    2.9813990912294554e-09    -5.016895478736966e-07 1.5666862594007105e-07
0.44647887323943664    0.0    -1.2032204341677405e-08    3.757247995001445e-09    -6.211449822594603e-07 1.939624422031892e-07
0.4507042253521127    0.0    -1.5109185774048184e-08    4.717835572567736e-09    -7.662018410678356e-07 2.392461351402269e-07
0.45492957746478874    0.0    -1.8913170089470462e-08    5.905309142034622e-09    -9.42081579250796e-07 2.9414862427475283e-07
0.4591549295774648    0.0    -2.3607326088382567e-08    7.370572824747196e-09    -1.1549414324081251e-06 3.6059060242621315e-07
0.4633802816901409    0.0    -2.9388412991490165e-08    9.175005289342768e-09    -1.4120316072252152e-06 4.408335172355833e-07
0.46760563380281694    0.0    -3.649325329675246e-08    1.1392477136291132e-08    -1.7218739053699565e-06 5.375352243602029e-07
0.471830985915493    0.0    -4.520632398887642e-08    1.4111716592875778e-08    -2.094464508160394e-06 6.5381316030627e-07
0.47605633802816905    0.0    -5.5868643533457576e-08    1.7439078732191075e-08    -2.5415038274508178e-06 7.933159379202994e-07
0.4802816901408451    0.0    -6.888815577997314e-08    2.1501780792120462e-08    -3.0766565197243737e-06 9.603043267852092e-07
0.48450704225352115    0.0    -8.475183849024955e-08    2.645167443325006e-08    -3.7158449678363843e-06 1.159742644933261e-06
0.4887323943661972    0.0    -1.0403979371642895e-07    3.246963493983628e-08    -4.477579739751813e-06 1.3974016515258687e-06
0.49295774647887325    0.0    -1.2744161007936339e-07    3.9770657562970065e-08    -5.383330745955717e-06 1.6799740956841692e-06
0.4971830985915493    0.0    -1.5577532333000722e-07    4.860976248641745e-08    -6.457943025653363e-06 2.0152041409202797e-06
0.5014084507042254    0.0    -1.900093415273447e-07    5.9288822296273396e-08    -7.730101288937612e-06 2.41203194520865e-06
0.5056338028169014    0.0    -2.312877451692767e-07    7.216443949227796e-08    -9.232847530767066e-06 2.880754734704267e-06
0.5098591549295775    0.0    -2.8095942078112035e-07    8.765701652271754e-08    -1.100415620086264e-05 3.4332057605893204e-06
0.5140845070422535    0.0    -3.4061153904812016e-07    1.062611771347039e-07    -1.3087571558681486e-05 4.082952572736221e-06
0.5183098591549296    0.0    -4.121079458865455e-07    1.2855771560122648e-07    -1.5532911957772742e-05 4.845516078634367e-06
0.5225352112676056    0.0    -4.976330970298844e-07    1.5522726966391156e-07    -1.8397045881317063e-05 5.73861187907898e-06
0.5267605633802817    0.0    -5.997422339703564e-07    1.8706593387149808e-07    -2.1744744587598796e-05 6.7824153822680865e-06
0.5309859154929577    0.0    -7.214185717094334e-07    2.2500305249259034e-07    -2.564961620303674e-05 7.999852190208324e-06
0.5352112676056338    0.0    -8.661383468113034e-07    2.7012145534444825e-07    -3.0195126028910677e-05 9.416915227533879e-06
0.5394366197183098    0.0    -1.037944657874938e-06    3.236804257707301e-07    -3.5475707680738474e-05 1.1063010035746001e-05
0.5436619718309859    0.0    -1.2415311198971644e-06    3.871417176424445e-07    -4.159796945748384e-05 1.2971329584990308e-05
0.547887323943662    0.0    -1.4823364490608015e-06    4.6219896767091506e-07    -4.868200003524905e-05 1.5179259860137624e-05
