141.69472721277526    -8.673617379884035e-19
57.63447077277165    -4.3402550467223135e-18
35.80987168737879    -4.744833223268041e-18
79.54150059139943    -5.198772037767359e-18
79.59918845037868    -8.7131490682893e-19
79.63194873488418    -2.530966150584004e-18
79.64308330422014    3.854751126247279e-18
79.6398724116664    2.6381950179122633e-18
79.64113574115541    -8.250737287830346e-20
44.840277321682564    -1.1102230246251565e-16
16.14985308699832    -2.3454116422969453e-19
16.21527963835518    5.395040858502946e-17
19.978701724684818    5.546647383266877e-17
20.036384220348022    1.7407890335829777e-19
20.06913333192382    5.37815071549929e-17
20.08038552623488    9.884457208403911e-19
20.078343707422018    -8.070099799790842e-17
20.076979403086565    -2.7914223803992966e-17
9.374570591538108    -5.817243465922182e-22
11.337850242000776    -1.419437911050818e-16
8.32809779237293    5.713078352307633e-17
8.95153950008792    -1.7547424099369084e-18
9.009202253622558    -5.525069422187988e-17
9.04192886208087    -2.43062716066898e-17
9.053411433095581    -1.1783280620385903e-16
9.051190008199974    -4.826933540495856e-17
9.049631298255816    -9.576863941529992e-17
9.772202502312636    5.553228546958544e-17
6.235198363017545    2.0595070610787694e-16
5.485899504013308    5.549078447413227e-17
4.57635865772197    -2.140512201035319e-16
5.095839956382032    3.3201559992013796e-19
4.129292307616034    -5.1598109777736127e-17
5.153435196888928    4.857543222628058e-17
5.186117528580973    1.0453472191129369e-16
5.198028374762635    5.246289336981421e-17
5.193600666793377    5.562775732335463e-17
5.195514013333357    5.224018291052281e-17
5.138055475946619    4.374267777434998e-19
3.6606627701299463    2.294324460113371e-16
3.007054351689908    -2.0557249812717896e-16
2.7085927346387986    -2.347140535035612e-17
3.3447382120473987    -1.1136098883456667e-16
3.3158308262968603    2.292212802058796e-16
3.3733154194689434    1.0340295464205005e-17
3.4059004403648894    7.770054022697441e-16
3.4185684809393893    -4.307938294375737e-17
3.4129910382259148    1.0483259612717498e-15
3.415504166202848    -2.6579710156418296e-16
2.2860667482104042    -1.722473940774653
2.9743289747531936    -7.632782606208251e-16
3.1862660483463467    -2.187877497021919e-11
3.18593068624281    -1.201511782440458e-09
2.1800868578352683    -2.5311244777431542e-17
2.354724224878888    1.0113484827857665e-16
2.4309948022405363    -2.5045700711078612e-17
2.411926844879659    1.4848565401803548e-16
2.4442545468705377    -1.532882025002575e-16
2.4584759678092722    -9.981872446571928e-17
2.4507537253886267    2.08119206891458e-16
2.4544282325357094    2.5853286897926123e-16
2.476365408018801    -1.7541652683889015e-16
1.953714957210952    8.84499353441789e-17
1.9818514141371655    -6.5631203549032235e-16
1.7500805852222348    8.967537402043592e-17
1.7830359764243262    4.464277163902957e-16
1.8394197760571283    -7.137012485922488e-17
1.888748279710727    1.1339983197710984e-16
1.8708686136906922    -1.4394339062632108e-16
1.8827158215260542    1.6265083742302047e-17
1.8766687883983804    -5.3454392600339e-16
1.5678407289053087    -5.069708019548066e-16
1.4014081763534472    -4.362458990789974e-16
1.4239017672876493    4.702712348604483e-16
1.4775544123723026    -3.5385885606443566e-16
1.5340926543617606    1.8696585113936157e-17
1.5247095312273848    -2.518719751409335e-18
1.505700937806707    6.512946724052517e-17
1.5138878766688195    4.947030438893114e-17
1.4557819252759092    -2.1899397196215738e-16
0.34420602905137165    -1.1997592683982026
1.312239020458467    1.2518965799855048e-16
1.2968056260662668    -3.8739858890636504e-17
1.2788176868024186    -1.0672342886358995e-16
1.2569074169757315    1.7607469803144912e-16
